,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
6893,-23.7054787802,7.01024001605,294.072984818,-31.0107778487,-92.7074108222,69.3516722409,-0.303580520912,-0.150433431019
6894,-27.203431601,358.502113932,295.607677066,-37.6776319806,-103.93456462,74.5682677859,-0.48351579035,-0.256087989198
6895,-27.4581781746,351.032760088,293.922571078,-42.3418934864,-122.964861816,74.7532577627,-0.477795990896,-0.121548253971
6896,-25.619820606,354.714674243,292.406564651,-39.8193580783,32.1570562772,74.3736005451,-0.232176659061,-0.209625834983
6897,-26.4596381018,358.250686339,294.577320309,-37.7054540481,-71.7535889719,69.4403512447,-0.283391694399,-0.138040390947
6898,-31.9495870083,352.235512808,300.734523964,-42.1358316016,-141.860902875,71.5745709045,-0.468102269253,-0.149889086021
6899,-31.5393516047,355.291428536,300.665608074,-40.3096341921,-22.1365622969,78.6442722428,-0.190089014697,-0.171318161964
6900,-35.110650332,353.860078257,305.531239888,-41.4318057742,-140.189847333,78.1291865732,-0.322934837382,-0.187531252509
6901,-35.661035712,351.289178489,306.152080458,-42.8712948718,-34.037038238,75.0691657913,-0.248829039453,-0.0829738334684
6902,-28.6841931826,2.85355050701,298.657343086,-35.0673607644,-56.8494257461,75.6781857736,-0.23957325858,-0.0769908988345
6903,-37.4870952488,7.25769506098,310.354548386,-33.5775829954,-145.47075735,64.8500622537,-0.542988403179,-0.293462295411
6904,-37.8806561054,5.45892304172,310.572397227,-34.7547549492,-172.622040855,61.5927440907,-0.535174223106,-0.288040332364
6905,-35.5285716845,6.54810651869,307.849295372,-33.7628651285,-155.789464863,62.1759440784,-0.582405880654,-0.30544232719
6906,-31.4865850075,5.46073805839,302.719970734,-33.8279904701,-153.37079223,67.0177156468,-0.510540424041,-0.248069992349
6907,-31.5218823417,0.222708456155,301.607185924,-37.2606777496,-150.067244202,63.5346019015,-0.581796316066,-0.249803665618
6908,-34.9388658423,1.07685249778,306.194079865,-37.1507959728,-148.890220731,63.3426470931,-0.548649142503,-0.302521882453
6909,-30.4027226789,353.03683361,298.634187283,-41.523457456,-170.482120587,58.6679133926,-0.525371076781,-0.391855185229
6910,-32.745637705,355.541698636,302.387690413,-40.2830772762,-94.4443534415,64.3135030791,-0.356697416864,-0.139894279837
6911,-20.5526709643,349.898099846,283.694961889,-41.8024931406,-147.707039134,67.3949047524,-0.499762665815,-0.235076029059
6912,-27.1304697622,359.382665641,295.763068516,-37.0881047435,193.120962554,61.4735920962,-0.233582785031,-0.212123974453
6913,-25.6949354677,7.33664193882,296.437919081,-31.2840557872,-152.825240001,57.8263236906,-0.733866673149,-0.242495721939
6914,-22.1949787734,6.57684494824,292.220582475,-30.9194717077,171.876790534,59.6735429745,-0.405226405792,-0.32417732741
6915,-21.1368900856,0.819136221344,288.863920662,-34.7773582514,133.924083113,60.4489958906,-0.54591595677,-0.341938634195
6916,-23.0237196939,0.178752252153,290.900539245,-35.6878973869,181.434415579,57.050563526,-0.381620235047,-0.304876177061
6917,-27.3633633619,359.140580911,295.991985475,-37.2897113505,196.817250766,55.9193753655,-0.331932457619,-0.34483062404
6918,-26.7335541762,1.31530113547,295.824050206,-35.7234302569,-187.022770024,50.3819985126,-0.934026971739,-0.345853636872
6919,-25.0484782768,357.887065948,292.65494458,-37.670614943,-148.294372072,48.5371717893,-1.02591981045,-0.321915859051
6920,-20.7162399917,6.85388505618,290.675969154,-30.2935499506,-170.150029232,48.7324350349,-1.08519302473,-0.287400597095
6921,-20.612386227,357.188110943,286.808243775,-37.1413497068,-144.41526185,51.8196184843,-0.955553780223,-0.221138586453
6922,-19.9162535963,355.408815494,285.207448969,-38.1568017978,141.288403753,53.1366774874,-0.772489529117,-0.215296171604
6923,-20.3780162275,351.118509982,283.98576015,-41.0153059355,-78.9147178588,49.7473670727,-1.13375873819,-0.279471879945
6924,-19.8153446185,354.83806994,284.838842153,-38.5079840948,-150.419391788,57.1900559325,-0.773912270642,-0.228111248631
6925,-17.4489178763,356.085625449,282.44001396,-37.0529839936,-156.771036433,55.2094095426,-0.824914570501,-0.198002653685
6926,-26.1615686549,354.810428634,293.166900163,-39.8535904942,162.295882814,47.9626560151,-0.719285194259,-0.377602448699
6927,-33.4118133457,354.178480184,303.128245382,-41.1381998937,-114.65664786,51.8666025257,-0.858764072412,-0.554865361511
6928,-33.9024540537,352.173202634,303.599581534,-42.3095895308,-22.1621961732,52.8282196264,0.187651328556,-0.278724008695
6929,-30.1270197398,355.306002961,298.71215374,-40.1357769028,-170.767913493,53.1953597977,-0.815977554887,-0.141068380595
6930,-35.6895791685,357.572632569,306.726825353,-39.3314398798,-159.572852187,49.7850384528,-0.554395039899,-0.331999191995
6931,-38.8793734408,3.05351511282,311.543409521,-36.3180049923,-172.439893883,53.533832016,-0.752866969501,-0.251182093108
6932,-34.574306066,355.94183297,304.994380476,-40.2034421938,-164.670292405,49.2488764859,-0.875885257771,-0.44154417952
6933,-28.5437951411,0.341984138129,297.819964828,-36.7123638297,122.058573991,47.4970710832,-0.962141233573,-0.374770592401
6934,-29.629883407,6.0748321953,300.648610039,-33.058333801,-160.652052953,48.2339785273,-0.98035090017,-0.38070367149
6935,-31.1327545549,9.71048370235,303.343346195,-30.8479785089,124.331808823,49.6707243761,-0.837893034379,-0.283903084248
6936,-28.7409274524,6.71240813536,299.772438082,-32.4316940194,-166.178629975,53.5270879013,-0.738132117668,-0.425183529821
6937,-39.2487192232,5.26725690306,312.257800238,-35.0136620929,-155.862246325,55.6055081833,-0.661010796191,-0.446282061477
6938,-38.2864017413,13.3224227993,312.351041328,-29.7817891082,-178.907186653,51.6869728579,-0.706081361783,-0.485470738859
6939,-31.3001044971,13.7569278739,304.59756491,-28.0233833359,203.983632435,50.4007502518,-0.418630497077,-0.3195018449
6940,-32.6704462182,12.2629136144,305.736094474,-29.3951311638,-210.561563815,56.0319767967,-0.476495723754,-0.292373701211
6941,-37.567006128,20.5400552623,313.115984279,-24.7753217244,-185.892018191,56.8576244632,-0.535116209813,-0.418198003972
6942,-30.6592724109,21.7465717881,306.241073053,-21.9848521789,-77.1894606674,53.1631457656,-0.391518691066,-0.224538499589
6943,-35.2388978434,20.132833675,310.540055565,-24.4657962793,228.375854445,50.2996005921,-0.288799620892,-0.28700530274
6944,-33.9239509207,22.4925727277,309.812539695,-22.4129016353,-120.6517432,51.3309161705,-0.510426561334,-0.187448536344
6945,-36.3889324507,24.3704552835,312.872978004,-21.7871100445,90.1989225084,50.2909427237,-0.765803905278,-0.639115493256
6946,-32.7184095472,31.3271544165,311.375386125,-15.5012761239,46.8966727425,53.9259194039,-0.789432159297,-0.879587996636
6947,-26.0909590295,25.5876078916,302.984442805,-17.4901180994,-138.607960684,49.3975056359,-0.467104290713,-0.329003523132
6948,-31.8336071355,25.3084381733,308.541294926,-19.6917818564,-118.422987759,53.3042336034,-0.418205011504,-0.26544491953
6949,-26.9595078254,31.9486753496,306.153176262,-12.7858927223,-121.472792322,59.0594614122,-0.348881012862,-0.179673895958
6950,-32.7493917273,23.7317890305,308.975427863,-21.1542737501,-168.899825411,57.8732312526,-0.647649408314,-0.326659241181
6951,-33.119270838,30.7537558303,311.567672035,-16.0766012928,-98.7945511786,66.2533294504,-0.223001758308,-0.209202295991
6952,-31.1851493579,28.1442043074,308.824485629,-17.3369172663,-76.0050567157,62.7299297218,-0.245622521354,-0.25035128901
6953,-28.5488665587,24.316253474,304.951493307,-19.3475046114,-82.7223195101,60.1380711768,-0.357723632952,-0.160523419872
6954,-30.6465880291,26.1517319594,307.636145582,-18.6589474702,-105.885908244,61.7883092953,-0.329923390847,-0.232040281935
6955,-33.1854330038,26.4752686605,310.25399373,-19.2697733679,-75.7845030587,67.7460909036,-0.303843764933,-0.118006616966
6956,-29.6081659043,16.5912059758,303.576514508,-25.5206134669,-101.59770026,61.6659157947,-0.383519519177,-0.106704970121
6957,-29.9481741228,11.7752204984,302.554650289,-29.1198393799,-181.802113703,58.9003575489,-0.703415499845,-0.262355096211
6958,-32.5081045044,14.6050676532,306.152927643,-27.7074550096,162.327328586,63.252479731,-0.186915920039,-0.240151693085
6959,-28.6270938254,15.3287699714,302.149350076,-26.1865059795,-91.5179074544,66.4502046327,-0.30514474227,-0.193139943253
6960,-25.443345952,18.1170779378,299.72130147,-23.1259764936,-83.2449690971,67.6691300947,-0.311439223538,-0.108921987695
6961,-26.9002770929,14.1242783038,299.925789022,-26.6056622993,-106.162762633,65.0779755273,-0.269864329944,-0.251916161074
6962,-26.5593718855,17.4127690463,300.634904616,-24.0156657634,-90.7814674224,58.4828369375,-0.38504172121,-0.208384530869
6963,-23.41044827,12.0692788885,295.503029831,-27.1523808517,-78.9047414949,68.3257072391,-0.258281045973,-0.22119407899
6964,-22.0248648813,16.2761386804,295.568742709,-23.4575694233,-95.2899383167,64.618849164,-0.284003692123,-0.212304148815
6965,-20.2479203114,18.033021802,294.437010182,-21.4508171489,-157.533326226,70.173349285,-0.422568864093,-0.259975309369
6966,-17.327266095,24.2590910964,294.081532257,-15.2324543283,-98.3565518332,67.0685380705,-0.211595613038,-0.234396746622
6967,-25.2459955143,26.440145885,302.478024239,-16.5020515919,-91.905663411,64.118420923,-0.304515717296,-0.199788042527
6968,-17.3567853726,28.801132552,295.986582571,-11.420871322,-100.147167871,63.46176452,-0.343525751226,-0.169097499815
6969,-23.7451042001,30.6259106854,302.645812796,-12.5461342715,-110.950543779,61.9147382203,-0.235892135759,-0.260320391274
6970,-21.7417572515,21.9291910979,297.398226402,-18.8400882226,-56.3626314042,56.1714891305,-0.365763768296,-0.217471378852
6971,-18.5441011548,23.5736688374,294.957241485,-16.2843560439,-154.63779738,52.0709928906,-0.407994560675,-0.402921081244
6972,-17.6937006534,17.4004950415,291.651537599,-21.0457548569,-133.660621183,50.6732326451,-0.477299890287,-0.324182024061
6973,-20.667064429,16.7053793442,294.350172732,-22.6599907056,172.333439738,53.4138221063,-0.535690094538,-0.419689130626
6974,-20.5204284468,9.72964499666,291.553359913,-28.0641873081,-165.755304371,50.0967046699,-0.957763255592,-0.218205336988
6975,-9.44500948173,9.69618757638,280.107161683,-24.1778723593,-163.900623284,53.9968212093,-0.250212520735,-0.440358545584
6976,-11.9628940028,13.4086191849,284.304755639,-22.1515411146,-150.650669709,58.0375601908,-0.77340088357,-0.161926854865
6977,-4.53256044672,27.9493672443,283.967356695,-6.54792771445,188.005864987,59.8360564252,-0.341857323439,-0.0987853487907
6978,-14.7977266293,19.9074036875,289.868854975,-17.8751949212,-102.911498092,62.3493130507,-0.357371837951,-0.214040675988
6979,-12.258986326,19.0490640142,287.077204425,-17.5828257131,-100.379422101,68.0129605693,-0.239630269952,-0.21863688316
6980,-17.417715466,14.8430476499,290.343120912,-23.0174751893,-96.715363018,69.8081774684,-0.260990991073,-0.121905488984
6981,-8.84198267266,13.8590827068,281.474420257,-20.5339980451,142.509956229,64.9665792439,-0.0608503019798,0.074673802962
6982,-7.04690551109,14.7540933738,280.179274079,-19.0410943037,-99.7965001525,64.6622741426,-0.380530374003,-0.08308957971
6983,-4.38080788125,15.9689891546,278.255201513,-16.8692673237,162.589804738,64.1006659864,-0.368175574234,-0.101395083304
6984,-6.89009873113,22.5845080423,283.652781142,-12.2929601145,-90.86708408,68.4370563989,-0.263588918233,-0.224279415698
6985,-2.32468799479,17.2929812723,276.99485834,-14.8291164962,183.033854207,56.1483090598,-0.495932969552,-0.178983651357
6986,-2.98689034967,359.262916144,268.125367676,-29.5868167158,139.918998261,59.1269883011,-0.562917563496,0.15490339659
6987,-5.50430662361,2.17360331771,272.324196453,-28.4757540208,-74.6649725028,71.9140349626,-0.26675415136,-0.177416472056
6988,-7.28373343173,1.4587711749,273.757317658,-29.7379225943,126.745659094,67.3037236832,-0.486598862522,-0.015367116032
6989,-8.98278353311,3.21007862032,276.440780411,-29.079346674,148.23555214,63.3122719368,-0.485787064812,-0.0890158367069
6990,-11.2124073308,359.317814241,276.811162255,-32.7993288624,177.756003204,68.5004313588,-0.241809738308,-0.0343431441675
6991,-14.9340424864,1.85961493371,282.170213652,-32.212313216,-144.576553734,63.5867547789,-0.656236197114,0.0233189648646
6992,-13.4458860436,3.78916285386,281.440672611,-30.2755830386,145.004006268,55.4322405415,-0.691614915707,0.0283956723439
6993,-15.2150956666,3.05465993506,283.026615619,-31.4219215786,-160.670755324,51.5480853646,-0.587888466738,-0.27132090025
6994,-12.3283923058,2.57056338072,279.65730428,-30.7992372185,-84.1602872873,49.3542962987,-1.19669496133,-0.0886557677834
6995,-8.24514391406,5.34528272731,276.771869941,-27.1473041877,160.249716814,60.6022009898,-0.464784891888,-0.197868628022
6996,-10.8597769229,0.828997009333,277.205900433,-31.5673473008,197.208170314,54.8510847054,-0.499774881738,-0.228214147229
6997,-10.6272339464,357.301441658,275.094634677,-34.0361138326,142.197369858,57.2941738642,-0.590758014079,-0.316588550587
6998,-10.9669847146,0.503630927819,277.155130843,-31.8458151582,134.857732982,51.0227481063,-0.81795955212,-0.23450490934
6999,-13.2703119257,1.65819499774,280.239324995,-31.8046839081,152.464090637,55.5993090094,-0.629889008723,-0.311568578317
7000,-14.5317053361,355.488264277,278.636182763,-36.5998920784,-130.212751191,54.2024881075,-0.9402774191,-0.0897386744184
7001,-12.8682164013,352.171571799,274.866095616,-38.2943777114,-158.210408669,50.3933549998,-0.668826125868,0.0242691825275
7002,-9.24764313775,355.601061006,272.608779781,-34.7310543284,-80.132530712,52.3847526353,-1.05823798487,-0.236016098669
7003,-7.98398577852,352.809194375,269.527903529,-36.1711098916,-124.368266211,52.5405121426,-0.53634102938,-0.201598747627
7004,-11.1891059832,353.392243189,273.558594228,-36.929970119,-200.62278429,55.084040962,-0.371539290439,0.0797745880937
7005,-11.9358221404,356.772878067,276.28407635,-34.8656677928,-180.922254339,59.4341954846,-0.107801384571,-0.143112586639
7006,-10.3188159808,351.74033497,271.564426961,-37.7266249059,192.494538096,61.8766768106,-0.259826411836,-0.295469726573
7007,-11.7390894637,346.669342575,270.12140385,-41.3897646791,-157.196925134,54.4732231543,-0.858473948114,-0.0610624224398
7008,-18.3802939896,352.716118297,282.058025884,-39.5264066939,-77.4389086647,68.4728956824,-0.318722419009,-0.121481108266
7009,-14.386833852,354.15470405,277.778122614,-37.4563769285,-79.3401491122,69.8100962908,-0.275838388134,-0.178528311109
7010,-11.6180475588,351.466420597,272.948271907,-38.3475523903,132.237781184,68.5834235503,-0.434625382222,-0.170293366584
7011,-12.117318257,353.100475889,274.487322231,-37.4369154694,-123.784212729,72.3281229539,-0.560331418413,0.0578586212633
7012,-5.14426244641,355.132344792,267.858802515,-33.4632792676,-163.190021092,68.2419676214,-0.221395130453,-0.0884993696116
7013,-3.8280352853,355.297090856,266.573899227,-32.800190073,-71.6921062598,68.0053571924,-0.392986952086,-0.0549290770925
7014,-4.86222996474,355.814230509,267.980323317,-32.8690025851,-191.55435554,62.4502416449,-0.205083366503,-0.165890594918
7015,-0.63916959189,352.282736006,261.292768705,-33.4746837029,178.381564394,55.0407136031,-0.478171419111,0.292994954527
7016,1.56297645229,352.044782088,258.910241941,-32.6108461772,163.237691226,56.3877057498,-0.525435977374,0.131951323595
7017,2.346443733,350.358763522,256.924542391,-33.3498940282,-201.579099645,57.6509239918,-0.332182237376,0.0302008251639
7018,1.99591824322,342.643455941,251.121290283,-38.2278220897,147.228261768,59.5495392724,-0.485765861307,-0.120011153449
7019,0.275024726617,341.366282341,251.786125301,-39.756539097,-124.956971713,65.0345466121,-0.686469840507,0.114108382566
7020,-0.209093456912,344.299051125,254.823270363,-38.3118860236,-187.853305333,64.4768927312,-0.222734864489,-0.000426697441102
7021,-3.02910146592,340.987002195,255.093399638,-41.4290206513,-127.870773706,61.2845301604,-0.774101972296,0.0090997353326
7022,-5.89400326593,343.598258225,260.640706125,-41.127132119,-137.243603941,54.9177259007,-0.920768490966,-0.0433472742058
7023,-7.01375392844,344.643052316,262.798056422,-40.9488729712,-205.302774797,54.7023724745,-0.362289309185,0.154250865074
7024,-8.99600703016,342.395133601,263.528805339,-42.9496374017,162.419226557,54.0379889629,-0.66012163077,-0.276312356067
7025,-11.3479687873,335.577049748,260.978343931,-47.2151646699,162.590167406,58.919598604,-0.546566757713,-0.0905311499189
7026,-15.308318577,342.863942483,272.493109652,-44.6207646448,198.95146591,58.2341814315,-0.306049016151,-0.323623320427
7027,-3.70483328321,348.938515925,262.179468678,-37.0050272169,127.676380256,68.9526066379,-0.360649795983,-0.0895278368395
